model,layer,uniprot,n_molecules,order_used
bindclip_randneg,L2,Q9UDY8,21251,lmdb
bindclip_randneg,L2,Q9UEE5,1018,lmdb
bindclip_randneg,L2,Q9UGN5,8355,lmdb
bindclip_randneg,L2,Q9UIQ6,866,lmdb
bindclip_randneg,L2,Q9UK32,1121,lmdb
bindclip_randneg,L2,Q9UKE5,2546,lmdb
bindclip_randneg,L2,Q9UL62,2903,lmdb
bindclip_randneg,L2,Q9ULX7,612,lmdb
bindclip_randneg,L2,Q9UM07,41979,lmdb
bindclip_randneg,L2,Q9UM73,5904,lmdb
bindclip_randneg,L2,Q9UNA0,4075,lmdb
bindclip_randneg,L2,Q9UNQ0,612,lmdb
bindclip_randneg,L2,Q9UQB9,764,lmdb
bindclip_randneg,L2,Q9UQD0,16404,lmdb
bindclip_randneg,L2,Q9Y233,4126,lmdb
bindclip_randneg,L2,Q9Y251,2691,FAIL
bindclip_randneg,L2,Q9Y2K2,2242,lmdb
bindclip_randneg,L2,Q9Y572,1528,lmdb
bindclip_randneg,L2,Q9Y5N1,1427,lmdb
bindclip_randneg,L2,Q9Y5Y6,1527,lmdb
bindclip_randneg,L2,Q9Y5Y9,32199,lmdb
bindclip_randneg,L2,Q9Y5Z0,16141,lmdb
bindclip_randneg,L2,Q9Y657,561,lmdb
bindclip_randneg,L2,Q9Z1M0,560,lmdb
bindclip_randneg,L3,A0A1D8PKB4,610,FAIL
bindclip_randneg,L3,C7FF05,4686,lmdb
bindclip_randneg,L3,O14638,4636,lmdb
bindclip_randneg,L3,O43526,1373,lmdb
bindclip_randneg,L3,O94921,5096,lmdb
bindclip_randneg,L3,P01111,23907,lmdb
bindclip_randneg,L3,P05556,1371,FAIL
bindclip_randneg,L3,P05622,19254,lmdb
bindclip_randneg,L3,P06802,2087,lmdb
bindclip_randneg,L3,P08515,1173,lmdb
bindclip_randneg,L3,P08519,3819,lmdb
bindclip_randneg,L3,P09487,560,lmdb
bindclip_randneg,L3,P0DTC1,43566,FAIL
bindclip_randneg,L3,P11498,1172,FAIL
bindclip_randneg,L3,P11926,713,lmdb
bindclip_randneg,L3,P17787,610,FAIL
bindclip_randneg,L3,P18564,1835,lmdb
bindclip_randneg,L3,P28347,12125,lmdb
bindclip_randneg,L3,P30405,3973,FAIL
bindclip_randneg,L3,P30518,1937,lmdb
bindclip_randneg,L3,P36222,4435,FAIL
bindclip_randneg,L3,P37288,5606,lmdb
bindclip_randneg,L3,P40879,1019,lmdb
bindclip_randneg,L3,P43220,6575,lmdb
bindclip_randneg,L3,P43250,1121,lmdb
bindclip_randneg,L3,P51684,561,lmdb
bindclip_randneg,L3,P56450,662,lmdb
bindclip_randneg,L3,P56528,5248,lmdb
bindclip_randneg,L3,P97821,4230,lmdb
bindclip_randneg,L3,Q00959,764,FAIL
bindclip_randneg,L3,Q00961,1069,lmdb
bindclip_randneg,L3,Q02779,815,lmdb
bindclip_randneg,L3,Q14123,2039,lmdb
bindclip_randneg,L3,Q15391,1424,lmdb
bindclip_randneg,L3,Q15562,9173,lmdb
bindclip_randneg,L3,Q15878,7697,lmdb
bindclip_randneg,L3,Q16665,1427,lmdb
bindclip_randneg,L3,Q62645,763,lmdb
bindclip_randneg,L3,Q8R431,714,lmdb
bindclip_randneg,L3,Q92830,8104,lmdb
bindclip_randneg,L3,Q96LB1,3515,lmdb
bindclip_randneg,L3,Q99594,5193,lmdb
bindclip_randneg,L3,Q9HCR9,2037,lmdb
bindclip_randneg,L3,Q9NP56,3618,FAIL
bindclip_randneg,L3,Q9NPC1,867,lmdb
bindclip_randneg,L3,Q9NR22,559,lmdb
bindclip_randneg,L3,Q9UKS7,1987,lmdb
bindclip_randneg,L3,Q9Y4K4,510,lmdb
bindclip_randneg,L3,Q9Y6M4,1732,lmdb
bindclip_randneg,L4,B4RNM9,2958,lmdb
bindclip_randneg,L4,C9J9Y7,30670,lmdb
bindclip_randneg,L4,I6WXK4,1173,lmdb
bindclip_randneg,L4,J9SQF3,33108,lmdb
bindclip_randneg,L4,O00187,17213,FAIL
bindclip_randneg,L4,O00411,11568,lmdb
bindclip_randneg,L4,O00443,5042,lmdb
bindclip_randneg,L4,O00748,969,lmdb
bindclip_randneg,L4,O00750,866,lmdb
bindclip_randneg,L4,O00767,1886,lmdb
bindclip_randneg,L4,O14578,7743,lmdb
bindclip_randneg,L4,O14874,5400,lmdb
bindclip_randneg,L4,O14929,1731,lmdb
bindclip_randneg,L4,O14980,2495,lmdb
bindclip_randneg,L4,O15393,2036,FAIL
bindclip_randneg,L4,O42275,6011,lmdb
bindclip_randneg,L4,O54890,510,lmdb
bindclip_randneg,L4,O60285,1885,FAIL
bindclip_randneg,L4,O60331,1683,lmdb
bindclip_randneg,L4,O60427,12028,lmdb
bindclip_randneg,L4,O60563,7949,FAIL
bindclip_randneg,L4,O75106,3107,lmdb
bindclip_randneg,L4,O75143,1833,lmdb
bindclip_randneg,L4,O75365,1275,lmdb
bindclip_randneg,L4,O75747,11664,FAIL
bindclip_randneg,L4,O75909,8612,FAIL
bindclip_randneg,L4,O77963,6980,lmdb
bindclip_randneg,L4,O88634,3364,lmdb
bindclip_randneg,L4,O94782,20685,lmdb
bindclip_randneg,L4,O94956,509,lmdb
bindclip_randneg,L4,O95069,917,lmdb
bindclip_randneg,L4,O95278,917,lmdb
bindclip_randneg,L4,O95835,3720,lmdb
bindclip_randneg,L4,O95931,2088,lmdb
bindclip_randneg,L4,P01127,10495,lmdb
bindclip_randneg,L4,P01584,1579,lmdb
bindclip_randneg,L4,P04296,9680,lmdb
bindclip_randneg,L4,P05067,4378,FAIL
bindclip_randneg,L4,P08546,4178,lmdb
bindclip_randneg,L4,P08648,510,lmdb
bindclip_randneg,L4,P09391,560,lmdb
bindclip_randneg,L4,P09871,21444,lmdb
bindclip_randneg,L4,P09936,714,lmdb
bindclip_randneg,L4,P0AES4,6778,lmdb
bindclip_randneg,L4,P10636,560,lmdb
bindclip_randneg,L4,P11166,3515,FAIL
bindclip_randneg,L4,P11169,663,lmdb
bindclip_randneg,L4,P12955,663,lmdb
bindclip_randneg,L4,P13612,47323,lmdb
bindclip_randneg,L4,P14060,3768,lmdb
bindclip_randneg,L4,P14416,16307,lmdb
bindclip_randneg,L4,P14672,1985,lmdb
bindclip_randneg,L4,P15692,3007,lmdb
bindclip_randneg,L4,P15823,561,lmdb
bindclip_randneg,L4,P16101,5904,lmdb
bindclip_randneg,L4,P16406,1477,lmdb
bindclip_randneg,L4,P16788,23125,lmdb
bindclip_randneg,L4,P17927,3513,lmdb
bindclip_randneg,L4,P17948,4791,lmdb
bindclip_randneg,L4,P18510,612,lmdb
bindclip_randneg,L4,P18848,2038,lmdb
bindclip_randneg,L4,P19525,9223,lmdb
bindclip_randneg,L4,P20648,5708,lmdb
bindclip_randneg,L4,P21842,2497,FAIL
bindclip_randneg,L4,P21917,3312,lmdb
bindclip_randneg,L4,P22001,17880,lmdb
bindclip_randneg,L4,P22629,1172,lmdb
bindclip_randneg,L4,P22681,814,lmdb
bindclip_randneg,L4,P22830,867,lmdb
bindclip_randneg,L4,P23743,27713,lmdb
bindclip_randneg,L4,P24385,10854,FAIL
bindclip_randneg,L4,P24530,510,lmdb
bindclip_randneg,L4,P24863,918,lmdb
bindclip_randneg,L4,P24864,3466,FAIL
bindclip_randneg,L4,P25101,815,lmdb
bindclip_randneg,L4,P25322,1579,lmdb
bindclip_randneg,L4,P25929,5198,lmdb
bindclip_randneg,L4,P26012,1273,lmdb
bindclip_randneg,L4,P27986,3364,lmdb
bindclip_randneg,L4,P28223,61144,lmdb
bindclip_randneg,L4,P29371,1326,lmdb
bindclip_randneg,L4,P30550,662,FAIL
bindclip_randneg,L4,P30990,3874,lmdb
bindclip_randneg,L4,P31350,816,lmdb
bindclip_randneg,L4,P34969,5145,lmdb
bindclip_randneg,L4,P35348,764,lmdb
bindclip_randneg,L4,P35462,5553,lmdb
bindclip_randneg,L4,P35869,1833,lmdb
bindclip_randneg,L4,P37059,2396,lmdb
bindclip_randneg,L4,P37840,5857,lmdb
bindclip_randneg,L4,P38158,560,lmdb
bindclip_randneg,L4,P41235,916,lmdb
bindclip_randneg,L4,P42226,2193,lmdb
bindclip_randneg,L4,P43251,1428,lmdb
bindclip_randneg,L4,P43341,7795,lmdb
bindclip_randneg,L4,P43354,1780,lmdb
bindclip_randneg,L4,P46976,1121,lmdb
bindclip_randneg,L4,P48025,663,lmdb
bindclip_randneg,L4,P48048,1528,lmdb
bindclip_randneg,L4,P48549,1121,lmdb
bindclip_randneg,L4,P49238,968,lmdb
bindclip_randneg,L4,P49721,765,lmdb
bindclip_randneg,L4,P49959,612,lmdb
bindclip_randneg,L4,P50052,10903,lmdb
bindclip_randneg,L4,P51946,5300,FAIL
bindclip_randneg,L4,P52429,4124,lmdb
bindclip_randneg,L4,P54278,4331,lmdb
bindclip_randneg,L4,P57059,4281,lmdb
bindclip_randneg,L4,P62837,1986,lmdb
bindclip_randneg,L4,P95160,1172,lmdb
bindclip_randneg,L4,P97639,1223,lmdb
bindclip_randneg,L4,Q01538,66335,FAIL
bindclip_randneg,L4,Q01973,1120,lmdb
bindclip_randneg,L4,Q02974,1325,lmdb
bindclip_randneg,L4,Q03164,13648,FAIL
bindclip_randneg,L4,Q04912,561,lmdb
bindclip_randneg,L4,Q06830,1528,lmdb
bindclip_randneg,L4,Q08211,36023,lmdb
bindclip_randneg,L4,Q08828,3464,lmdb
bindclip_randneg,L4,Q10469,8712,lmdb
bindclip_randneg,L4,Q12809,1986,FAIL
bindclip_randneg,L4,Q13094,1529,FAIL
bindclip_randneg,L4,Q13191,62765,lmdb
bindclip_randneg,L4,Q13233,2957,lmdb
bindclip_randneg,L4,Q13535,24306,FAIL
bindclip_randneg,L4,Q13541,18038,lmdb
bindclip_randneg,L4,Q13564,1171,lmdb
bindclip_randneg,L4,Q13574,29346,lmdb
bindclip_randneg,L4,Q13639,2496,lmdb
bindclip_randneg,L4,Q13686,2038,lmdb
bindclip_randneg,L4,Q13724,26950,FAIL
bindclip_randneg,L4,Q14191,76779,lmdb
bindclip_randneg,L4,Q14721,1528,lmdb
bindclip_randneg,L4,Q15040,1221,lmdb
bindclip_randneg,L4,Q15078,2649,FAIL
bindclip_randneg,L4,Q15116,5454,FAIL
bindclip_randneg,L4,Q15369,560,lmdb
bindclip_randneg,L4,Q15726,1377,lmdb
bindclip_randneg,L4,Q16204,1530,lmdb
bindclip_randneg,L4,Q16236,4381,FAIL
bindclip_randneg,L4,Q16531,25010,FAIL
bindclip_randneg,L4,Q16548,663,lmdb
bindclip_randneg,L4,Q16739,15737,lmdb
bindclip_randneg,L4,Q16832,16614,lmdb
bindclip_randneg,L4,Q16853,4282,FAIL
bindclip_randneg,L4,Q29550,765,lmdb
bindclip_randneg,L4,Q2FYS5,1478,lmdb
bindclip_randneg,L4,Q3SYC2,765,lmdb
bindclip_randneg,L4,Q5JRX3,2905,lmdb
bindclip_randneg,L4,Q5M868,4025,lmdb
bindclip_randneg,L4,Q60795,1373,lmdb
bindclip_randneg,L4,Q695T7,10237,lmdb
bindclip_randneg,L4,Q6NS38,713,lmdb
bindclip_randneg,L4,Q6SZW1,12377,lmdb
bindclip_randneg,L4,Q70CQ3,11771,lmdb
bindclip_randneg,L4,Q7Z3E1,29244,lmdb
bindclip_randneg,L4,Q7Z5P4,45534,FAIL
bindclip_randneg,L4,Q86SK9,2745,lmdb
bindclip_randneg,L4,Q86UE8,3463,lmdb
bindclip_randneg,L4,Q86YV6,714,lmdb
bindclip_randneg,L4,Q8BHB0,1425,lmdb
bindclip_randneg,L4,Q8IU80,765,lmdb
bindclip_randneg,L4,Q8IVG9,714,lmdb
bindclip_randneg,L4,Q8IWV7,510,lmdb
bindclip_randneg,L4,Q8N1C3,10239,lmdb
bindclip_randneg,L4,Q8NEV1,560,FAIL
bindclip_randneg,L4,Q8NFR9,1171,lmdb
bindclip_randneg,L4,Q8NHG7,4582,lmdb
bindclip_randneg,L4,Q8TAF3,2191,lmdb
bindclip_randneg,L4,Q8TD08,561,lmdb
bindclip_randneg,L4,Q8TDU9,510,lmdb
bindclip_randneg,L4,Q8VCR2,1172,lmdb
bindclip_randneg,L4,Q8WXE1,5505,lmdb
bindclip_randneg,L4,Q8WYB5,9783,lmdb
bindclip_randneg,L4,Q91WP0,8867,FAIL
bindclip_randneg,L4,Q92551,9779,lmdb
bindclip_randneg,L4,Q92743,611,lmdb
bindclip_randneg,L4,Q92794,43768,FAIL
bindclip_randneg,L4,Q92905,1172,lmdb
bindclip_randneg,L4,Q92932,26032,lmdb
bindclip_randneg,L4,Q96DB2,3617,lmdb
bindclip_randneg,L4,Q96GX5,13140,lmdb
bindclip_randneg,L4,Q96KP4,5603,FAIL
bindclip_randneg,L4,Q96PC2,2244,lmdb
bindclip_randneg,L4,Q96PD7,3413,lmdb
bindclip_randneg,L4,Q96QP1,22674,lmdb
bindclip_randneg,L4,Q96RU2,2443,lmdb
bindclip_randneg,L4,Q99705,1683,lmdb
bindclip_randneg,L4,Q99788,2243,lmdb
bindclip_randneg,L4,Q99986,1934,lmdb
bindclip_randneg,L4,Q9BQ50,5911,lmdb
bindclip_randneg,L4,Q9BVC4,509,lmdb
bindclip_randneg,L4,Q9BW19,9930,lmdb
bindclip_randneg,L4,Q9BY08,1987,lmdb
bindclip_randneg,L4,Q9BZ95,559,lmdb
bindclip_randneg,L4,Q9CVD2,816,lmdb
bindclip_randneg,L4,Q9DGD3,3768,lmdb
bindclip_randneg,L4,Q9GZQ6,1273,lmdb
bindclip_randneg,L4,Q9GZZ6,560,lmdb
bindclip_randneg,L4,Q9H093,560,FAIL
bindclip_randneg,L4,Q9H0K1,5552,lmdb
bindclip_randneg,L4,Q9H299,764,lmdb
bindclip_randneg,L4,Q9H300,816,lmdb
bindclip_randneg,L4,Q9H7M9,1224,lmdb
bindclip_randneg,L4,Q9H7Z6,1936,lmdb
bindclip_randneg,L4,Q9HB14,765,lmdb
bindclip_randneg,L4,Q9HC35,764,FAIL
bindclip_randneg,L4,Q9HC84,9429,lmdb
bindclip_randneg,L4,Q9HCE5,9834,lmdb
bindclip_randneg,L4,Q9IWW8,917,lmdb
bindclip_randneg,L4,Q9NPF7,2550,lmdb
bindclip_randneg,L4,Q9NPH5,4892,lmdb
bindclip_randneg,L4,Q9NR19,7233,lmdb
bindclip_randneg,L4,Q9NR96,1936,lmdb
bindclip_randneg,L4,Q9NSD7,765,lmdb
bindclip_randneg,L4,Q9NSU2,5910,lmdb
bindclip_randneg,L4,Q9NVM4,510,lmdb
bindclip_randneg,L4,Q9NY59,1015,lmdb
bindclip_randneg,L4,Q9UJ71,3718,FAIL
bindclip_randneg,L4,Q9ULV8,28987,lmdb
bindclip_randneg,L4,Q9WHN8,10245,lmdb
bindclip_randneg,L4,Q9Y239,2955,lmdb
bindclip_randneg,L4,Q9Y2I1,510,lmdb
bindclip_randneg,L4,Q9Y2I7,20075,lmdb
bindclip_randneg,L4,Q9Y4K0,2396,lmdb
bindclip_randneg,L4,Q9Y5X5,867,lmdb
bindclip_hardneg,L1,C7C422,1784,FAIL
bindclip_hardneg,L1,O00141,1581,lmdb
bindclip_hardneg,L1,O00329,9273,FAIL
bindclip_hardneg,L1,O00444,662,lmdb
bindclip_hardneg,L1,O00763,663,lmdb
bindclip_hardneg,L1,O14744,1222,lmdb
bindclip_hardneg,L1,O14757,662,lmdb
bindclip_hardneg,L1,O14965,1172,lmdb
bindclip_hardneg,L1,O15379,7189,lmdb
bindclip_hardneg,L1,O43353,12518,lmdb
bindclip_hardneg,L1,O43570,12736,FAIL
bindclip_hardneg,L1,O60218,1682,lmdb
bindclip_hardneg,L1,O60341,5301,lmdb
bindclip_hardneg,L1,O60674,11614,lmdb
bindclip_hardneg,L1,O60885,2954,lmdb
bindclip_hardneg,L1,O75116,1733,lmdb
bindclip_hardneg,L1,O75385,510,lmdb
bindclip_hardneg,L1,O75417,509,lmdb
bindclip_hardneg,L1,O75460,1732,lmdb
bindclip_hardneg,L1,O75469,4179,lmdb
bindclip_hardneg,L1,O75762,763,lmdb
bindclip_hardneg,L1,O75874,1476,lmdb
bindclip_hardneg,L1,O76074,2753,lmdb
bindclip_hardneg,L1,O76083,764,lmdb
bindclip_hardneg,L1,O95271,965,lmdb
bindclip_hardneg,L1,O95819,816,lmdb
bindclip_hardneg,L1,O96013,1071,lmdb
bindclip_hardneg,L1,O96028,1121,lmdb
bindclip_hardneg,L1,P00338,560,lmdb
bindclip_hardneg,L1,P00352,510,lmdb
bindclip_hardneg,L1,P00491,1325,lmdb
bindclip_hardneg,L1,P00519,2393,lmdb
bindclip_hardneg,L1,P00533,23791,lmdb
bindclip_hardneg,L1,P00734,7595,lmdb
bindclip_hardneg,L1,P00742,1019,lmdb
bindclip_hardneg,L1,P00915,8612,FAIL
bindclip_hardneg,L1,P00918,12485,FAIL
bindclip_hardneg,L1,P01116,2593,lmdb
bindclip_hardneg,L1,P03372,2038,lmdb
bindclip_hardneg,L1,P04049,867,lmdb
bindclip_hardneg,L1,P04626,4890,lmdb
bindclip_hardneg,L1,P04629,3262,lmdb
bindclip_hardneg,L1,P04798,3210,FAIL
bindclip_hardneg,L1,P05089,2906,lmdb
bindclip_hardneg,L1,P05177,2139,FAIL
bindclip_hardneg,L1,P05771,561,lmdb
bindclip_hardneg,L1,P05979,1530,lmdb
bindclip_hardneg,L1,P06213,662,lmdb
bindclip_hardneg,L1,P06239,3463,lmdb
bindclip_hardneg,L1,P06276,2498,lmdb
bindclip_hardneg,L1,P06493,1884,FAIL
bindclip_hardneg,L1,P07333,5251,FAIL
bindclip_hardneg,L1,P07550,612,lmdb
bindclip_hardneg,L1,P07711,2091,lmdb
bindclip_hardneg,L1,P07900,1479,FAIL
bindclip_hardneg,L1,P07948,663,lmdb
bindclip_hardneg,L1,P07949,2090,lmdb
bindclip_hardneg,L1,P08069,2038,lmdb
bindclip_hardneg,L1,P08173,662,FAIL
bindclip_hardneg,L1,P08238,1377,lmdb
bindclip_hardneg,L1,P08246,1476,lmdb
bindclip_hardneg,L1,P08253,712,lmdb
bindclip_hardneg,L1,P08581,3365,lmdb
bindclip_hardneg,L1,P08908,2394,lmdb
bindclip_hardneg,L1,P08913,1121,lmdb
bindclip_hardneg,L1,P08922,1019,lmdb
bindclip_hardneg,L1,P09874,8149,lmdb
bindclip_hardneg,L1,P0C6U8,612,FAIL
bindclip_hardneg,L1,P0DMS8,3507,FAIL
bindclip_hardneg,L1,P0DTD1,21395,FAIL
bindclip_hardneg,L1,P10275,765,FAIL
bindclip_hardneg,L1,P10415,712,lmdb
bindclip_hardneg,L1,P10721,1987,FAIL
bindclip_hardneg,L1,P11309,2804,lmdb
bindclip_hardneg,L1,P11362,2854,lmdb
bindclip_hardneg,L1,P11511,712,lmdb
bindclip_hardneg,L1,P11802,3620,FAIL
bindclip_hardneg,L1,P12931,4634,lmdb
bindclip_hardneg,L1,P13569,1019,lmdb
bindclip_hardneg,L1,P14324,509,lmdb
bindclip_hardneg,L1,P14618,612,lmdb
bindclip_hardneg,L1,P14867,2295,lmdb
bindclip_hardneg,L1,P14902,2548,lmdb
bindclip_hardneg,L1,P14920,714,lmdb
bindclip_hardneg,L1,P15056,2955,lmdb
bindclip_hardneg,L1,P15121,916,lmdb
bindclip_hardneg,L1,P15538,765,lmdb
bindclip_hardneg,L1,P16083,815,lmdb
bindclip_hardneg,L1,P16110,663,lmdb
bindclip_hardneg,L1,P16234,1987,lmdb
bindclip_hardneg,L1,P17252,1121,lmdb
bindclip_hardneg,L1,P17706,867,lmdb
bindclip_hardneg,L1,P17931,712,lmdb
bindclip_hardneg,L1,P18031,5902,lmdb
bindclip_hardneg,L1,P18089,815,lmdb
bindclip_hardneg,L1,P18825,1020,lmdb
bindclip_hardneg,L1,P19099,867,lmdb
bindclip_hardneg,L1,P19634,1171,lmdb
bindclip_hardneg,L1,P19793,813,FAIL
bindclip_hardneg,L1,P21397,1071,lmdb
bindclip_hardneg,L1,P21554,5096,lmdb
bindclip_hardneg,L1,P21589,1222,lmdb
bindclip_hardneg,L1,P21728,1223,lmdb
bindclip_hardneg,L1,P21802,917,lmdb
bindclip_hardneg,L1,P21918,610,lmdb
bindclip_hardneg,L1,P21964,1527,lmdb
bindclip_hardneg,L1,P22303,4536,lmdb
bindclip_hardneg,L1,P22413,9628,lmdb
bindclip_hardneg,L1,P22455,2803,lmdb
bindclip_hardneg,L1,P22607,1019,lmdb
bindclip_hardneg,L1,P22748,5699,lmdb
bindclip_hardneg,L1,P23458,10037,FAIL
bindclip_hardneg,L1,P23467,867,lmdb
bindclip_hardneg,L1,P24941,2804,FAIL
bindclip_hardneg,L1,P25440,660,lmdb
bindclip_hardneg,L1,P25774,663,lmdb
bindclip_hardneg,L1,P25779,559,lmdb
bindclip_hardneg,L1,P27338,7900,lmdb
bindclip_hardneg,L1,P27487,1681,lmdb
bindclip_hardneg,L1,P28062,714,lmdb
bindclip_hardneg,L1,P28074,1885,lmdb
bindclip_hardneg,L1,P28221,815,lmdb
bindclip_hardneg,L1,P28222,765,lmdb
bindclip_hardneg,L1,P28335,4078,lmdb
bindclip_hardneg,L1,P28482,763,lmdb
bindclip_hardneg,L1,P28566,510,lmdb
bindclip_hardneg,L1,P29274,714,FAIL
bindclip_hardneg,L1,P29466,867,lmdb
bindclip_hardneg,L1,P29597,9519,FAIL
bindclip_hardneg,L1,P30291,1529,FAIL
bindclip_hardneg,L1,P30530,2548,lmdb
bindclip_hardneg,L1,P30542,1017,FAIL
bindclip_hardneg,L1,P31153,3213,lmdb
bindclip_hardneg,L1,P31639,561,lmdb
bindclip_hardneg,L1,P31645,561,lmdb
bindclip_hardneg,L1,P31749,6317,lmdb
bindclip_hardneg,L1,P31751,1783,lmdb
bindclip_hardneg,L1,P33981,1477,lmdb
bindclip_hardneg,L1,P34913,6317,lmdb
bindclip_hardneg,L1,P34914,5044,lmdb
bindclip_hardneg,L1,P34972,3414,FAIL
bindclip_hardneg,L1,P35354,2243,lmdb
bindclip_hardneg,L1,P35367,510,lmdb
bindclip_hardneg,L1,P35372,1427,lmdb
bindclip_hardneg,L1,P35968,6924,lmdb
bindclip_hardneg,L1,P36776,1020,lmdb
bindclip_hardneg,L1,P36888,4282,lmdb
bindclip_hardneg,L1,P36897,916,lmdb
bindclip_hardneg,L1,P37231,867,lmdb
bindclip_hardneg,L1,P41143,713,FAIL
bindclip_hardneg,L1,P41145,9834,FAIL
bindclip_hardneg,L1,P41182,3208,lmdb
bindclip_hardneg,L1,P41240,915,lmdb
bindclip_hardneg,L1,P41595,4634,FAIL
bindclip_hardneg,L1,P42330,1682,lmdb
bindclip_hardneg,L1,P42336,4536,lmdb
bindclip_hardneg,L1,P42345,1683,FAIL
bindclip_hardneg,L1,P43166,4126,lmdb
bindclip_hardneg,L1,P43405,559,lmdb
bindclip_hardneg,L1,P43490,867,lmdb
bindclip_hardneg,L1,P45983,1733,FAIL
bindclip_hardneg,L1,P45984,1631,FAIL
bindclip_hardneg,L1,P47989,2804,lmdb
bindclip_hardneg,L1,P48039,662,lmdb
bindclip_hardneg,L1,P48735,560,lmdb
bindclip_hardneg,L1,P48736,6319,FAIL
bindclip_hardneg,L1,P49137,509,lmdb
bindclip_hardneg,L1,P49286,914,lmdb
bindclip_hardneg,L1,P49327,33880,lmdb
bindclip_hardneg,L1,P49759,561,lmdb
bindclip_hardneg,L1,P49760,662,FAIL
bindclip_hardneg,L1,P49840,510,lmdb
bindclip_hardneg,L1,P49841,1223,lmdb
bindclip_hardneg,L1,P50053,1275,lmdb
bindclip_hardneg,L1,P50406,3415,lmdb
bindclip_hardneg,L1,P50613,1120,FAIL
bindclip_hardneg,L1,P50750,3416,FAIL
bindclip_hardneg,L1,P51449,2038,lmdb
bindclip_hardneg,L1,P51531,867,lmdb
bindclip_hardneg,L1,P51532,507,lmdb
bindclip_hardneg,L1,P51617,765,lmdb
bindclip_hardneg,L1,P51812,815,lmdb
bindclip_hardneg,L1,P51813,764,lmdb
bindclip_hardneg,L1,P51955,866,lmdb
bindclip_hardneg,L1,P52333,13042,lmdb
bindclip_hardneg,L1,P53350,1223,lmdb
bindclip_hardneg,L1,P53634,2953,lmdb
bindclip_hardneg,L1,P53779,1631,FAIL
bindclip_hardneg,L1,P54646,1171,lmdb
bindclip_hardneg,L1,P55055,661,FAIL
bindclip_hardneg,L1,P56524,1428,lmdb
bindclip_hardneg,L1,P56817,13247,lmdb
bindclip_hardneg,L1,P61964,867,lmdb
bindclip_hardneg,L1,P62937,917,lmdb
bindclip_hardneg,L1,P68400,714,FAIL
bindclip_hardneg,L1,P78527,509,lmdb
bindclip_hardneg,L1,P78540,815,lmdb
bindclip_hardneg,L1,P80457,1631,lmdb
bindclip_hardneg,L1,Q00534,561,lmdb
bindclip_hardneg,L1,Q00535,968,FAIL
bindclip_hardneg,L1,Q01650,918,lmdb
bindclip_hardneg,L1,Q02127,3766,lmdb
bindclip_hardneg,L1,Q02750,713,lmdb
bindclip_hardneg,L1,Q03181,764,lmdb
bindclip_hardneg,L1,Q04609,1836,lmdb
bindclip_hardneg,L1,Q04759,968,lmdb
bindclip_hardneg,L1,Q05397,4588,lmdb
bindclip_hardneg,L1,Q05586,2240,FAIL
bindclip_hardneg,L1,Q06124,1424,lmdb
bindclip_hardneg,L1,Q06187,18092,lmdb
bindclip_hardneg,L1,Q07343,2396,lmdb
bindclip_hardneg,L1,Q07422,612,lmdb
bindclip_hardneg,L1,Q07817,709,lmdb
bindclip_hardneg,L1,Q07820,2647,lmdb
bindclip_hardneg,L1,Q07869,764,lmdb
bindclip_hardneg,L1,Q07889,1070,FAIL
bindclip_hardneg,L1,Q07912,510,lmdb
bindclip_hardneg,L1,Q08345,968,lmdb
bindclip_hardneg,L1,Q08499,917,lmdb
bindclip_hardneg,L1,Q08881,815,lmdb
bindclip_hardneg,L1,Q12866,2292,lmdb
bindclip_hardneg,L1,Q12879,865,lmdb
bindclip_hardneg,L1,Q12884,2446,lmdb
bindclip_hardneg,L1,Q13043,2549,lmdb
bindclip_hardneg,L1,Q13085,612,lmdb
bindclip_hardneg,L1,Q13131,1326,lmdb
bindclip_hardneg,L1,Q13133,815,FAIL
bindclip_hardneg,L1,Q13164,815,lmdb
bindclip_hardneg,L1,Q13188,2548,lmdb
bindclip_hardneg,L1,Q13224,1731,lmdb
bindclip_hardneg,L1,Q13315,712,lmdb
bindclip_hardneg,L1,Q13464,1119,lmdb
bindclip_hardneg,L1,Q13526,1018,lmdb
bindclip_hardneg,L1,Q13546,2753,lmdb
bindclip_hardneg,L1,Q13547,18393,lmdb
bindclip_hardneg,L1,Q13627,5653,lmdb
bindclip_hardneg,L1,Q13822,1426,lmdb
bindclip_hardneg,L1,Q13946,610,lmdb
bindclip_hardneg,L1,Q14145,663,lmdb
bindclip_hardneg,L1,Q14289,1018,lmdb
bindclip_hardneg,L1,Q15059,2193,lmdb
bindclip_hardneg,L1,Q15118,662,lmdb
bindclip_hardneg,L1,Q15303,712,lmdb
bindclip_hardneg,L1,Q15561,2905,lmdb
bindclip_hardneg,L1,Q15910,1581,lmdb
bindclip_hardneg,L1,Q16288,1020,lmdb
bindclip_hardneg,L1,Q16512,816,lmdb
bindclip_hardneg,L1,Q16539,713,FAIL
bindclip_hardneg,L1,Q16620,967,lmdb
bindclip_hardneg,L1,Q16678,5450,lmdb
bindclip_hardneg,L1,Q16769,1375,lmdb
bindclip_hardneg,L1,Q16790,10448,FAIL
bindclip_hardneg,L1,Q2M2I8,1479,lmdb
bindclip_hardneg,L1,Q5S007,1478,lmdb
bindclip_hardneg,L1,Q5TCY1,816,lmdb
bindclip_hardneg,L1,Q6GI75,816,lmdb
bindclip_hardneg,L1,Q6P179,611,lmdb
